Feature1,Feature2,Label
10.913052218669337,8.110928291784372,0.0
13.575500495418648,10.434244852488888,0.0
11.986479244196904,6.127374544197168,0.0
10.665046142210466,11.939087419415705,0.0
13.751031393006388,6.43014427859476,0.0
11.969121293118963,5.27023608568706,0.0
8.22712607216757,5.3892603473734,0.0
13.94298839165558,1.926906017797072,0.0
14.27313837569336,4.7724226320211525,0.0
11.06140990824835,3.028101994773031,0.0
9.112888203829716,10.490402469568249,0.0
9.381898850419685,5.512034745777273,0.0
13.119904745903108,5.735116265248269,0.0
14.61587429599487,4.490217908811472,0.0
12.508075871826978,5.121689479917554,0.0
16.276962863970898,7.6183022333020745,0.0
10.164480107246586,5.732400237419196,0.0
8.457255603881064,7.683374588170604,0.0
8.201857424378078,5.250413648568297,0.0
14.602731671604081,3.827938780385069,0.0
11.046310583819976,9.09102477913297,0.0
11.667452858733991,6.352805366092809,0.0
13.247480418052737,2.374265932078921,0.0
14.640131078121422,7.052626605310516,0.0
8.318373325452484,5.8247499396650415,0.0
10.772710847464923,7.381083943462972,0.0
14.224964524111963,5.979432845058289,0.0
11.884447905826278,10.726088462461547,0.0
12.88268469188024,4.4902542748862295,0.0
13.151206116336596,8.985630235580818,0.0
12.487993812928297,5.556376894585811,0.0
11.778071170302454,2.7721339246092978,0.0
13.002352604857808,10.661965473688724,0.0
13.885619162583975,7.985452659291904,0.0
10.252003261705394,7.174116506788465,0.0
14.088333217836844,9.718527964567484,0.0
14.810037011533591,8.732240102052883,0.0
17.895562269061212,1.2488345556764777,0.0
11.326719008882009,6.874362497334366,0.0
8.35181731854794,4.917984079906368,0.0
13.00072927266268,6.853714961299492,0.0
8.57815386850778,10.180786769351572,0.0
12.49216782307672,4.3444797613962045,0.0
11.02219405166183,9.727635815131004,0.0
13.801999581404079,6.241601141603125,0.0
13.53700774129408,8.377824172399414,0.0
12.617199495211313,4.820031564169917,0.0
10.094791569543093,4.289689618419072,0.0
11.955524328344115,8.062706088909444,0.0
11.579129248074052,6.739624511891816,0.0
13.665882968110298,2.8847923959440003,0.0
11.172692230433928,5.187030955129124,0.0
12.983993316570992,7.057963565593468,0.0
9.101760520804945,12.03413501156593,0.0
11.431568385058673,7.572814147687585,0.0
15.213764201241966,2.0550187057436506,0.0
16.225704657817346,10.025791516989488,0.0
12.85669186151691,6.858884162350154,0.0
10.005552484434817,5.548708134951147,0.0
11.379316915355922,10.803398802873666,0.0
9.058047067094913,7.965750122227212,0.0
7.153263931710036,8.95841294551348,0.0
14.851566948505894,11.056507843234854,0.0
12.688090983262386,3.8030202287513295,0.0
10.946040302231495,6.668282640478405,0.0
14.755335426562713,3.1085982226188253,0.0
14.637179335318645,4.831478229941928,0.0
16.285590359365305,6.452151906316615,0.0
12.765014395282508,4.61860261235087,0.0
8.45498850008727,7.648572543545038,0.0
13.910222252188063,9.10634596040757,0.0
15.05582557814387,3.0983900672980744,0.0
12.932114867454935,8.57698787562966,0.0
11.781697870091007,2.292775101090844,0.0
11.634941666443332,8.682931028306966,0.0
