feature1,feature2,label
-7.191539296896697,-9.073602574216874,0
-6.037146808754262,2.223397362913096,0
3.711916160134206,7.6615379998399735,0
3.2973132405812495,-0.6953129123058068,0
-11.058517678119335,-4.342978712268457,0
-9.490966265935619,-6.975663390521943,0
-6.904934264984151,-9.176418225762246,0
-2.9238960955559357,6.878808108681654,0
-4.429429624665689,-3.0015349915734015,0
1.385893138257415,-10.579923048056443,0
9.733032581839863,-1.5363949337532192,0
-4.803595067240358,-2.680445340355338,0
-3.065367943663878,-10.765609740292241,0
-7.371941835999486,11.449283643940575,0
-8.161517596188352,-8.386250697107533,0
-7.627926816005543,-8.628489203353588,0
-9.825718004028461,8.796892687223739,0
-5.929822229318391,-0.856052243165376,0
7.2730164853603725,-7.177535402492798,0
-8.099766622492174,10.741396845469728,0
-3.852837264301008,-3.678490356673514,0
-4.358973491761285,-10.462893915720281,0
5.745437125251723,-8.658573923234737,0
5.86234512951979,-8.770421392997571,0
-3.877737886410205,-10.40417554560038,0
-11.046408246344683,7.217931436679244,0
-10.349865889958702,-5.853821725386671,0
3.356000053131859,-0.20444688792298588,0
-12.275914937330684,0.07099419522172522,0
-6.2777051645273465,1.2349623172760724,0
4.1571954585502775,7.44406805808348,0
9.377934966774509,1.8314871912746737,0
9.440340349524108,-0.09351844577540197,0
8.121216277040919,4.0748394217698465,0
-10.592576281353065,7.852461303250786,0
-4.633295718664961,-10.197350614746757,0
2.009063563087224,-10.394098152119433,0
3.1642708627424994,0.4768299844267815,0
-11.900632868094563,4.951563178577132,0
-11.73414064339839,5.401589701026456,0
-10.11743671060142,-6.059427581377744,0
-0.33428776482110867,1.1081299070928934,0
3.370298949414224,-0.2880281080089845,0
-6.2168887328127544,1.2277921540482588,0
-0.9064906144932667,-4.644366606229374,0
5.980175574503934,6.364837753693814,0
-11.156603921430335,6.6575138197513875,0
9.344477552359358,0.8830044425138072,0
0.2582575488962532,1.696450909618115,0
-3.924082452302427,5.959570287590144,0
2.8586456113567116,1.0223910079208507,0
2.351998320723682,1.5988570278302023,0
-4.504234653965441,5.657871436547171,0
-4.576917784773099,5.51529243680906,0
-10.546886456018504,-5.546329325671332,0
-8.604388417597955,10.345887656537412,0
3.618660434012622,7.559850145750433,0
8.028846578717095,4.581982561506396,0
-12.40908177111419,-0.4584596514513347,0
-4.833928779580331,5.066173144119672,0
-3.1883060912033505,-3.947257556289843,0
-12.309566375917427,0.26939706240923394,0
3.046016644469443,0.7404571858771802,0
2.958566577552151,-10.200698829672017,0
7.452201916868926,-6.900995422197928,0
1.232449816518357,7.9382985273410505,0
-1.4661844760571534,7.752516408960608,0
-9.55094511460805,-6.5654549636595,0
2.659081696748695,-2.99539244952008,0
-6.125497669249617,2.386420342525809,0
-6.881598005308847,-8.977257514171107,0
8.25367008216938,-5.976288954881097,0
-0.5646677510602536,-4.5375465709658105,0
-12.401142299556213,3.0704041193905196,0
5.606115621062384,6.7386028687861295,0
-12.098014284862147,-2.101405704995179,0
-10.47976233804472,-5.34022464728705,0
2.8229382735875683,-10.251610346099675,0
9.68446358052059,-1.3786729161973548,0
-8.039379297730097,10.627703619530589,0
-2.350860731188584,-4.449783542618969,0
-6.303747822620953,-9.307133761876086,0
-5.381352309882633,-1.6790176095282212,0
0.5163645917585353,8.104388903996549,0
-1.902799642354919,7.289272234602434,0
-10.209558342428643,8.424922331194415,0
-8.904103124650023,10.081115474057096,0
-4.980350262283774,-2.526813195350407,0
1.077855141410582,1.9031527703617686,0
-6.069007524468,-9.772790223758122,0
7.325227392247239,5.3405080297819465,0
2.635734954762615,-2.9354302487657646,0
-2.6391578475770534,-10.793860953146686,0
8.264717912968697,-5.748751340714727,0
-8.13528884722669,10.865459071900089,0
-6.126033429924994,1.6454147244957862,0
6.323019252587731,6.067883832770172,0
8.454719150026524,-5.534379140225469,0
-10.695458962903393,-5.18976831660429,0
8.229802347895436,-5.928974322222331,0
3.7116481786509237,-9.912706192927386,0
-6.2058703904996175,1.2606314806103982,0
-12.477590176398476,-0.2862676697525617,0
7.804629248640344,4.597731973011575,0
-1.9382877644151568,-4.7092699966254425,0
-1.04695355520465,-10.782544883735083,0
-6.130525940005358,0.3414599852619218,0
2.1107781089527538,-3.6442105367745445,0
-12.446703549151596,1.0454342148935496,0
9.317355120844523,1.9597747848467153,0
-8.06093920837112,-8.195437713033224,0
-3.3712221271828007,6.64607168923228,0
-10.449590265331727,-5.460150316707951,0
0.8751401193117058,-4.303820542607394,0
2.2882193552064396,8.070502833983749,0
-8.374843073391869,10.747649320102434,0
-10.876640762866085,-5.1105039936022925,0
9.726184860847432,-1.553142551660425,0
0.8878443543591742,8.188357835755765,0
-12.51135651096527,1.9010864651217791,0
8.295478686172231,-5.649484239454576,0
-8.740963104293705,-7.44134685448723,0
-8.674488424713655,-7.99435463702952,0
0.5725246987737761,1.970342997334727,0
-0.3466241288890047,-4.659126743564464,0
-0.553251385748074,-10.862268655055992,0
-3.7492434239288728,-3.9393579230284557,0
-5.524358264103394,3.886797960188647,0
-10.049082746425615,8.518290570999381,0
7.531982988245076,-6.804506056412384,0
-8.392438356407947,-7.984585005415892,0
7.595262685994962,-6.725971641172072,0
7.9112313412834645,-6.44520242408098,0
2.30412934207463,-3.3867347377395927,0
1.236031965410703,7.9892778944689775,0
-4.169054299917092,6.165135612490465,0
5.454811601283657,6.996768186420764,0
-11.187342324282493,-4.5534468094028595,0
3.7105175176406036,7.766203403891973,0
8.81310823853206,2.496729866902907,0
5.826497850103644,6.628528398913656,0
2.3385475967052853,-3.4442762880600473,0
8.53775875531563,3.6552863685124306,0
-5.765481205201501,-1.4807404723085786,0
-5.223252406095689,-2.076376693973178,0
2.1516931891919966,-3.322160572361667,0
2.446535538814008,7.834402048123543,0
-8.63916236965142,-7.675629267327171,0
-4.488778360725045,5.720333513403647,0
-1.6947410880530123,7.5165328046568085,0
1.007434755034443,-10.796753685416784,0
-5.822123599705487,-1.474986722342063,0
-12.095193125961377,4.177703452844949,0
9.304261674802916,-3.511234477531545,0
8.833254998360337,3.0106099133074538,0
7.51936239824191,-6.854257156552624,0
-3.8571074526166305,-3.609288471864429,0
3.642867027790649,-9.967350696369445,0
3.0596921547124647,7.762501428191284,0
-12.031633378470062,4.289468543807424,0
-4.149647116395355,-3.4573846647464452,0
9.376568126666795,-2.474773337708506,0
4.791598159022376,-9.178663118873558,0
2.265364314071376,1.5806638672792555,0
2.9295472183001854,7.8878579763090775,0
-6.821919347592406,-9.056659657220822,0
-11.829308252474293,-2.711697388556478,0
-1.7383789599290782,7.606521345677639,0
-11.17201501239399,-4.581244807858576,0
-9.015714762342546,10.109414415269935,0
-12.316166018358,0.6482682301139941,0
0.32512666180724975,-4.500942352367354,0
-7.54121432673642,-8.60660264096176,0
-1.10946518122546,7.7841708399717175,0
-7.62791925078459,11.237330639561453,0
9.613842637146456,-0.501693520227026,0
-0.20416979597825158,-4.711553243844033,0
-6.270794269077488,-9.31499140266127,0
-0.7908043906654003,7.897437375597539,0
-6.91733605321848,11.91607360234029,0
-8.140101914009689,10.810464460819022,0
-0.2162875363558365,-10.879715052445523,0
-0.6412913846318045,-4.796387611226878,0
-3.0296938452333184,-10.619699870172942,0
2.232535265513389,-3.3430786023124406,0
1.792605414799849,1.984721110739282,0
-12.015937810295325,-2.5816607375449134,0
-6.2182868243922265,-0.14202510802494775,0
4.508203706600539,7.438344517308329,0
-8.477069914010432,10.418891696422849,0
0.6656856826135553,8.060679723932767,0
-3.022546790318601,6.935707522674724,0
-11.419659642233537,6.068968540693636,0
0.8702512436972952,-4.2379750546174035,0
-8.988380601237983,-7.4720674930912985,0
-7.445839384090727,11.398396116177176,0
-11.998499715767295,4.781505619903785,0
0.31279425088303237,-10.894947523492178,0
-1.4878160952591322,7.520134060311076,0
-5.6812422764008685,4.069417134992616,0
-11.803715493867692,-2.822960887221092,0
-12.303956507090572,2.846291458774126,0
8.984838076930117,-4.183237819569266,0
-5.82152003983156,3.0962253810148948,0
0.7895211828826729,-4.289117794480962,0
2.616919047374992,-2.808617770075713,0
-5.844466320280034,-9.74934925559945,0
7.577910436689655,5.20658782658474,0
-11.950277247318333,5.050327393019536,0
-7.410373972993808,-8.840567070781027,0
-5.571156258584258,-1.71953246878414,0
3.6924574526887763,-9.882318332946792,0
8.345587463678262,4.1122995897947865,0
6.369439468620246,-8.06979261680197,0
-7.436474390219821,-8.876387114547304,0
-11.273784134299266,-4.097117756876065,0
-12.342612894921624,-0.6451599252413274,0
-5.5288501726642325,3.836021206996337,0
1.8173967196565082,1.8479240334293205,0
-7.371252249372074,-8.772993421154158,0
1.4100275854209519,-3.990364848611165,0
-1.3530390093547129,7.7534627437115855,0
-0.5210014434956141,0.8131914830664778,0
-2.540026641618208,-10.627644942578218,0
-4.012786306341654,-3.4319627616266963,0
-0.16440374941360592,-10.85274068682594,0
-7.2912649571568435,11.394804955948393,0
3.180963203940374,-1.7122506926803034,0
3.259959427374305,-2.0825797699754074,0
0.8664712731086849,8.170574959957868,0
-12.584220365925447,1.4740145127709947,0
-6.1115870742378275,0.5027159911093919,0
2.698735590361289,7.963850686080119,0
3.2615433105622476,-1.416885640406682,0
-9.003245953392966,-7.121355212331177,0
6.790879009818475,5.9323516381053345,0
-8.886605790949927,-7.5623366293913765,0
-12.016018662109166,4.931032925568644,0
-6.077067877303342,1.877737458859617,0
